favourites,summary,title,url
18 favorites,,"Happy-ever-after is a fairy-tale notion, not history.",https://www.metafilter.com/175369/Happy-ever-after-is-a-fairy-tale-notion-not-history
17 favorites,,Divine Feminine Energy is not the empowering narrative you think it is.,https://www.metafilter.com/175387/Divine-Feminine-Energy-is-not-the-empowering-narrative-you-think-it-is
19 favorites (16 in the past 24 hours),"Who owns the space under cities? (The Guardian) Airspace ownership and control (Slate) is often discussed with regard to drones. When thinking subsurface, mineral rights (Geology.com) probably come to mind with extractive industries, but what about subterranean management? With city centers fully built, developers are looking down as well as up. Singapore has been doing subsurface planning since 2007 (Science Direct, abstract only) Hong Kong built underground caverns to expand its available real estate space (Wired) after maximizing surface and airspace development, and Helsinki has an underground masterplan (Hel.fi). British Geological Survey's Project Iceberg (BGS) aims to document and better manage underground developments in England. Up next: tunnels to ease traffic congestion.","Cuius est solum, eius est usque ad coelum et ad inferos",https://www.metafilter.com/175362/Cuius-est-solum-eius-est-usque-ad-coelum-et-ad-inferos
50 favorites (14 in the past 24 hours),"Haskell is most likely quite different from any language you've ever used before. In Haskell, we de-emphasise code that modifies data. Instead, we focus on functions that take immutable values as input and produce new values as output. Given the same inputs, these functions always return the same results. This is a core idea behind functional programming.",Why functional programming? Why Haskell?,https://www.metafilter.com/175355/Why-functional-programming-Why-Haskell
14 favorites,"TwoSet Violin are a pair of blokes from Brisbane who want to make classical music relevant to the modern generation through fun, humour and simplicity. Which explains the existence of",Canon in KFC,https://www.metafilter.com/175373/Canon-in-KFC
14 favorites,,Weirdest Most Beautiful Bugs,https://www.metafilter.com/175374/Weirdest-Most-Beautiful-Bugs
14 favorites,"The New Story of Humanity's Origins in Africa comes from several new discoveries, which suggest that our species didn’t arise from a single point in space. Instead, the entire continent was our cradle. In reviewing and summarizing recent  developments across multiple fields, 23 scientists pose the questions Did Our Species Evolve in Subdivided Populations across Africa, and Why Does It Matter? Researchers have determined that much of human DNA comes from Neanderthals, and at least two other hominid species . And with these re-evaluations come others, including the discovery of ancient (2.1 million year old) tools in China",When and where did we begin? What is a Homo sapiens anyway?,https://www.metafilter.com/175386/When-and-where-did-we-begin-What-is-a-Homo-sapiens-anyway
12 favorites,"That’s 12 double-crosses in a movie with a runtime of 108 minutes. That’s an average of one double-cross every nine minutes, which is an extremely high DCPM (double-cross per minute) rate. There’s also the raccoon, and a few alligators, and Kevin Bacon’s alligator, and the pool scene, and Bill Murray as a lawyer. It’s a lot. Wild Things is a lot. Wild Things , one of the sleaziest wide releases of the '90s, recently celebrated its 20th anniversary. [spoilers abound in all links]",You like yours hot?,https://www.metafilter.com/175377/You-like-yours-hot
11 favorites,"Vera Polozkova is a contemporary Russian poet. For most of you, here are some beautifully illustrated English interpretations of her poems.",говори со мной о простых вещах,https://www.metafilter.com/175375/-----
10 favorites,,Unity With The Space Comrades!,https://www.metafilter.com/175385/Unity-With-The-Space-Comrades
