favourites,summary,title,url
13 favorites,"Food fit for fighting: The surprising origin of Argentina’s brazen pastry names -- A union of anarchist bakers used their pastries as propaganda, assigning them monikers meant to mock those who opposed their efforts. More from Gastro Obscura: How Argentina’s Baked Goods Reveal Its Political Past -- From “monk’s balls” to “cannons,” these pastries get subversive. ) || See also: San Diego Free Press's trio of stories titled Seeds of Rebellion , Part I - Zapatista Food Forests",Food of and for rebellions,https://www.metafilter.com/175455/Food-of-and-for-rebellions
13 favorites,"""Late one night inside an art-filled home on a tranquil parkway in Silver Spring, Md., a woman decided to take her laptop to bed with her. She clicked on a story about an old picture. Her eyes widened. “No,” Michele Holzman thought to herself. “That couldn’t be me. Could it?”"" How","He tapped the shutter, freezing a moment of hope, of promise.",https://www.metafilter.com/175471/He-tapped-the-shutter-freezing-a-moment-of-hope-of-promise
12 favorites,"Lincoln Said What? Bogus Quotations Take On A New Life On Social Media is a 2017 piece noting ""But quotations can be bogus in different ways.""","""We do quotation differently now""",https://www.metafilter.com/175456/We-do-quotation-differently-now
12 favorites,,Maman lives in a bubble,https://www.metafilter.com/175463/Maman-lives-in-a-bubble
10 favorites,,Bee in the City (in pictures),https://www.metafilter.com/175457/Bee-in-the-City-in-pictures
10 favorites,"$800 Million Says a Self-Driving Car Looks Like This - ""It's in the city, though, where Zoox really shines. The screens inside the vehicle show an overwhelming amount of information, as the computer vision",gadzooks,https://www.metafilter.com/175473/gadzooks
19 favorites (9 in the past 24 hours),Will Not Let Me Go,Will Not Let Me Go,https://www.metafilter.com/175450/Will-Not-Let-Me-Go
9 favorites,"""I think you’re racist. I think I am, too."" (full talk) Dr. Robin DiAngelo coined the term ""white fragility"" to describe ""a state in which even a minimum amount of racial stress becomes intolerable."" She has just published a book on the subject and in this talk for the KUOW Speakers Forum she has particularly pointed words for the fragility of white progressives.",White Fragility,https://www.metafilter.com/175478/White-Fragility
17 favorites (8 in the past 24 hours),,Secrets Are a Captive Country,https://www.metafilter.com/175449/Secrets-Are-a-Captive-Country
8 favorites,"What Other Games Can Learn From the Bullet Hell Genre [Paste Magazine] “When you hear “bullet hell” what do you think of? It’s not a new term, but it’s gained increasing prominence in the mainstream games discussion over the last decade, and is often associated with any game with overwhelming numbers of enemy projectiles. While these barrages of bullets are what immediately capture attention, the genre is better defined by the way that it forces players to react to space. Taking elements from it can create new, novel approaches to the way we play in already established genres. Like roguelikes, the bullet hell genre has also seen a small number of games do just that, growing a small niche into something more visible and influential. It’s also muddied definitions of what exactly the genre is, and the elements that make it unique. In the strictest sense, “bullet hell” is a sub-genre of scrolling shooters, often but not strictly vertically oriented, that focus on intricate patterns of enemy projectiles, often building to encounters where most of the available play space is blanketed in bullets.”",“intimidating whirlwinds of bullets...”,https://www.metafilter.com/175461/intimidating-whirlwinds-of-bullets
