favourites,summary,title,url
12 favorites,"You learn better from failure than from winning. [guardian] Learning from the team psychologist for England's football team. Alternately, just enjoy seeing the team in a pool on unicorn floats.",Psychology & Failure,https://www.metafilter.com/175349/Psychology-and-Failure
11 favorites,"MoviePass, the $9.95/month movie-a-day movie theater subscription service that has changed the moviegoing experience and has nudged the largest movie theater chain in the US to introduce it's own rival service , has reached three millions subscribers. However, because of it's shaky economics the company is not exactly celebrating this milestone. ( Previously )",Have we reached Peak MoviePass?,https://www.metafilter.com/175350/Have-we-reached-Peak-MoviePass
16 favorites (8 in the past 24 hours),The wet and cold Arctic climate allows extraordinary preservation of archaeological remains. But new research is showing that we've lost much of the evidence in less than generation due to climate change.,Catastrophic,https://www.metafilter.com/175344/Catastrophic
8 favorites,Director Duncan Jones teased his next film would be a comic book movie... now he has revealed it'll be a Rogue Trooper film from the comic 2000 AD,"A gun, a bag and a talking hat.",https://www.metafilter.com/175358/A-gun-a-bag-and-a-talking-hat
8 favorites,"The Mansion of E , the daily fantasy webcomic by Robert M. Cook (who self-admittingly compares his work to that of Henry Darger - minus the creepiness, I assure you), today celebrates its 15th anniversary . If you dare delve through 5000+ strips of the worldbuilding-packed adventures of minor aristocrats in a post-magic world and their mansion so big its basement and garden contain entire civilizations, start in the same place 15 years earlier - or should that be two days earlier? Day 0 goes to July 31 2003 plus the Early Hours strips linked from there. Day 1 (aka the Endless Day) takes up a literal decade. We are currently in Day 2. (There are helpful Recap and Wiki","The Story of the Eman Boys, in What Is Known as the Mansion of E",https://www.metafilter.com/175361/The-Story-of-the-Eman-Boys-in-What-Is-Known-as-the-Mansion-of-E
13 favorites (7 in the past 24 hours),,Whales on Mars,https://www.metafilter.com/175343/Whales-on-Mars
7 favorites,"Beninese artist Thierry Oussou’s multimedia installation Impossible Is Nothing , is currently on show at the Berlin Biennale . It's a multimedia representation of an excavation carried out in 2016 at Allada in Tokpa, southern Benin, with history and archaeology students from University of Abomey-Calavi. They uncovered the 19th-century royal throne of King Béhanzin, the last ruler of the kingdom of Dahomey. Except  the throne has been in possession of the French state since the early 1890s when Béhanzin was defeated, and Dahomey (present-day Benin) colonised and it's currently in the stores of the Musée du quai Branly-Jacques Chirac in Paris.",Impossible is Nothing,https://www.metafilter.com/175359/Impossible-is-Nothing
7 favorites,"Elizabeth the Second, by the Grace of God, of Great Britain, Ireland and the British Dominions beyond the Seas Queen, Defender of the Faith has, among other passions ( not limited to corgis ) , a love of brooches.

She has an impressive collection:
Some simply ornamental , and some with more significant meaning.",Brooch Warfare from a WWII Vet,https://www.metafilter.com/175364/Brooch-Warfare-from-a-WWII-Vet
7 favorites,"Some physically pixelated (voxelated?) foodstuffs from Yuni Yoshida , art director: - Apple and banana . - Pineapple . - Hamburger . Also tilings and textures and patterns and tilings . [via kottke","something something ""square meal"" something",https://www.metafilter.com/175365/something-something-square-meal-something
50 favorites (6 in the past 24 hours),"The Tapestry of the Search for Terrestrial Intelligence : MetaFilter's own moonmilk took a copy of a copy of the audio data on Voyager's Golden Record , and turned it into a 40-meter-long tapestry of human images-as-sound. Watch it all scroll by",The Tapestry of the Search for Terrestrial Intelligence,https://www.metafilter.com/175300/The-Tapestry-of-the-Search-for-Terrestrial-Intelligence
