favourites,summary,title,url
22 favorites,,Resisters of the Rust Belt,https://www.metafilter.com/175223/Resisters-of-the-Rust-Belt
21 favorites,"Chlorofluorocarbons (CFCs) are industrially-useful molecules that, in high Antarctic clouds, destroy the atmospheric ozone that protects us from much of the sun's ultraviolet rays.  In one of environmentalism's clearest success stories, 196 nations agreed to the Montreal Protocol banning CFC use, and the ozone layer gradually began to replenish itself . 

But recently...",Pyramids puncture pungent ply; perpetrators pinpointed,https://www.metafilter.com/175220/Pyramids-puncture-pungent-ply-perpetrators-pinpointed
19 favorites,,"Moominmamma: ""I believe she wants to be invisible for a while""",https://www.metafilter.com/175231/Moominmamma-I-believe-she-wants-to-be-invisible-for-a-while
29 favorites (18 in the past 24 hours),"Last month, Nigerian author Chimamanda Ngozi Adichie gave the keynote address at the Chatham House London Conference 2018 (slyt; 25 minutes). “I think men should read more stories by and about women . We know from studies that men read men, and women read men and women. Perhaps if men read more women’s stories, they would be more likely to see them as fully human and less likely to see them as objects that exist for the needs of men...Storytelling is the breath and final spirit of all knowledge.""","Chimamanda Ngozi Adichie on feminism, storytelling, and handbags",https://www.metafilter.com/175213/Chimamanda-Ngozi-Adichie-on-feminism-storytelling-and-handbags
29 favorites (17 in the past 24 hours),"Now, if we do not take the removed dough to be the hole, then what do we take the hole to be? Are holes material things, where material things are physical (like tables and chairs), or are holes immaterial things, where immaterial things are not physical (like abstract entities)? Or are holes not even things at all? Suki Finn",Torus! Torus! Torus!,https://www.metafilter.com/175210/Torus-Torus-Torus
17 favorites,"Elderflower wine is a traditional British country wine, “by far the nearest thing to Champagne you can make at home and an essential accompaniment to summer parties.” Recipes historical ( Mary Kettilby, 1714 ; Eliza Smith, 1727 ) and modern ( John Wright, 2011 ; Hank Shaw, 2016 ) are available (and not so very different from each other).","""…only possible to drink from a glass, not from the floor…""",https://www.metafilter.com/175233/only-possible-to-drink-from-a-glass-not-from-the-floor
34 favorites (15 in the past 24 hours),"Humanity’s discovery of zero was “a total game changer ... equivalent to us learning language,” says Andreas Nieder, a cognitive scientist at the University of Tübingen in Germany. But for the vast majority of our history, humans didn’t understand the number zero. It’s not innate in us. We had to invent it. And we have to keep teaching it to the next generation. Other animals, like monkeys, have evolved to understand the rudimentary concept of nothing. And scientists just reported that even",Two articles about nothing,https://www.metafilter.com/175209/Two-articles-about-nothing
19 favorites (15 in the past 24 hours),"It's NAIDOC week! This year's theme is Because of her we can! , celebrating Australian indigenous women and their achievements.","Because of her, we can",https://www.metafilter.com/175215/Because-of-her-we-can
71 favorites (12 in the past 24 hours),"People who know me personally will know that I have a dog and that I'm fairly open about it, but it isn't something I discuss much publicly. I prefer to wait a while to introduce people to it, because my dog is difficult. My dog is not a good dog.",My Depression Is Like Having A Bad Dog,https://www.metafilter.com/175195/My-Depression-Is-Like-Having-A-Bad-Dog
22 favorites (12 in the past 24 hours),"Scarlett Johansson continues problematic streak, will play a trans man [The Verge] “A year after Scarlett Johansson’s appearance in 2017’s adaptation of Ghost in the Shell, in which she played a canonically Asian woman and sparked a conversation about whitewashing in Hollywood, the actor has made yet another questionable decision: next year, she’ll be starring in Ghost director Rupert Sanders’ Rub & Tug, a biopic based on the real-life story of massage parlor boss Dante “Tex” Gill.”","“...furthering the disenfranchisement of LGBT people on-screen,”",https://www.metafilter.com/175208/furthering-the-disenfranchisement-of-LGBT-people-on-screen
