favourites,summary,title,url
23 favorites,,Resisters of the Rust Belt,https://www.metafilter.com/175223/Resisters-of-the-Rust-Belt
22 favorites,"Chlorofluorocarbons (CFCs) are industrially-useful molecules that, in high Antarctic clouds, destroy the atmospheric ozone that protects us from much of the sun's ultraviolet rays.  In one of environmentalism's clearest success stories, 196 nations agreed to the Montreal Protocol banning CFC use, and the ozone layer gradually began to replenish itself . 

But recently...",Pyramids puncture pungent ply; perpetrators pinpointed,https://www.metafilter.com/175220/Pyramids-puncture-pungent-ply-perpetrators-pinpointed
22 favorites,,"Moominmamma: ""I believe she wants to be invisible for a while""",https://www.metafilter.com/175231/Moominmamma-I-believe-she-wants-to-be-invisible-for-a-while
20 favorites,"Elderflower wine is a traditional British country wine, “by far the nearest thing to Champagne you can make at home and an essential accompaniment to summer parties.” Recipes historical ( Mary Kettilby, 1714 ; Eliza Smith, 1727 ) and modern ( John Wright, 2011 ; Hank Shaw, 2016 ) are available (and not so very different from each other).","""…only possible to drink from a glass, not from the floor…""",https://www.metafilter.com/175233/only-possible-to-drink-from-a-glass-not-from-the-floor
26 favorites (16 in the past 24 hours),"""[B]efore long, there was barely a single facet of English rural life that wasn’t being prevaricated about from the three-for-two table in Waterstones. Joe Kennedy in the New Socialist writes about the intersection of nostalgic cultural criticism, nature-writing, psychogeography, and 'benign' or 'progressive' forms of English patriotism.","Sneering at the English: nature-writing, nostalgia, reactionary politics",https://www.metafilter.com/175218/Sneering-at-the-English-nature-writing-nostalgia-reactionary-politics
71 favorites (12 in the past 24 hours),"People who know me personally will know that I have a dog and that I'm fairly open about it, but it isn't something I discuss much publicly. I prefer to wait a while to introduce people to it, because my dog is difficult. My dog is not a good dog.",My Depression Is Like Having A Bad Dog,https://www.metafilter.com/175195/My-Depression-Is-Like-Having-A-Bad-Dog
35 favorites (10 in the past 24 hours),"Humanity’s discovery of zero was “a total game changer ... equivalent to us learning language,” says Andreas Nieder, a cognitive scientist at the University of Tübingen in Germany. But for the vast majority of our history, humans didn’t understand the number zero. It’s not innate in us. We had to invent it. And we have to keep teaching it to the next generation. Other animals, like monkeys, have evolved to understand the rudimentary concept of nothing. And scientists just reported that even",Two articles about nothing,https://www.metafilter.com/175209/Two-articles-about-nothing
30 favorites (10 in the past 24 hours),"Now, if we do not take the removed dough to be the hole, then what do we take the hole to be? Are holes material things, where material things are physical (like tables and chairs), or are holes immaterial things, where immaterial things are not physical (like abstract entities)? Or are holes not even things at all? Suki Finn",Torus! Torus! Torus!,https://www.metafilter.com/175210/Torus-Torus-Torus
10 favorites,"""A third of [Japanese working fathers] wanted to spend more time with their kids and wanted to take paternity leave, but felt that it would be frowned upon by their bosses: for the older generation, spending time with children was just not something men did...",I am ikuman!,https://www.metafilter.com/175230/I-am-ikuman
10 favorites,Sparkling Water Research Lab Bad Vodka Travel In Style French photographer and animator Nicolas Monterrat brings,A gif in your mouth…,https://www.metafilter.com/175235/A-gif-in-your-mouth
