favourites,summary,title,url
28 favorites (13 in the past 24 hours),,Hunting the Hidden Oceans,https://www.metafilter.com/175305/Hunting-the-Hidden-Oceans
11 favorites,"New York City is not a city of dark, dangerous, moody alleys, but that has not stopped Hollywood from portraying it as such.",This Is The Most Filmed In Alley In NYC,https://www.metafilter.com/175312/This-Is-The-Most-Filmed-In-Alley-In-NYC
11 favorites,Because I'm Me - The Avalanches,This is for you,https://www.metafilter.com/175314/This-is-for-you
11 favorites,"Shopping Mall Collapse in Mexico City (no injuries) Every time I look at a tall building, I think about how a misplaced decimal or overlooked soil survey could kill everyone around.",You Never Think About Structural Engineering,https://www.metafilter.com/175322/You-Never-Think-About-Structural-Engineering
16 favorites (10 in the past 24 hours),Indigestion,Indigestion,https://www.metafilter.com/175306/Indigestion
38 favorites (9 in the past 24 hours),,"I want to play my NES, but I don't have any software",https://www.metafilter.com/175294/I-want-to-play-my-NES-but-I-dont-have-any-software
20 favorites (9 in the past 24 hours),,"Cosmic Rays, Man",https://www.metafilter.com/175302/Cosmic-Rays-Man
9 favorites,"The video games of Ecuadorean fishing village Santa Marianita [Polygon] “Yet wherever you go, people seem to find ways to play video games here, despite odds like agonizingly slow internet, limited technology access, low wages and even lower computer literacy. If someone in Santa Marianita was able to research the games they wanted, it’s unlikely they’d have the PC or console to play them, much less the internet speeds to keep them updated or play online with friends. But thanks to those small electronics stores in nearby Manta and the occasional console shipment on trucks inbound from distant Guayaquil, local kids and 20-somethings are circumventing some of these challenges and kindling a ferocious love for games.”",“...it doesn’t matter that there’s no Wi-Fi or online multiplayer.”,https://www.metafilter.com/175325/it-doesnt-matter-that-theres-no-Wi-Fi-or-online-multiplayer
9 favorites,"Anthrocon 2018 , the biggest furry convention in the world, happened last weekend. The official fursuit photo has been released, featuring 1980 fursuiters. Here's the original resolution of the photo, 14920 x 4077 if you want to truly study the details. Here's 500 x 137 so you can click a link and not kill your device and find a menu of other sizes above the picture.",One Thousand Nine Hundred And Eighty Imaginary Animals Brought To Life,https://www.metafilter.com/175326/One-Thousand-Nine-Hundred-And-Eighty-Imaginary-Animals-Brought-To-Life
31 favorites (8 in the past 24 hours),"Scott Thompson on CODCO, the Hidden Gem of Newfoundland : ""One of the first monologues Scott Thompson performed for Kids in the Hall centered on his Canadian identity. 'Americans know as much about Canada as straight people do about gays,' he purred to camera as his foppish alter ego Buddy Cole. So it’s no surprise that one of Thompson’s favorite sketch troupes of all time, CODCO, also reveled in their regional identity.""",Pleasant priests in conversation,https://www.metafilter.com/175301/Pleasant-priests-in-conversation
