favourites,summary,title,url
18 favorites (17 in the past 24 hours),"The Threat of International Adoption for Migrant Children Separated From Their Families ""To adoption reform advocates, who monitor unethical and abusive practices in child welfare, it looked like any number of adoption crises in the past"".","""Fears of a new adoption rush in today’s border crisis""",https://www.metafilter.com/175179/Fears-of-a-new-adoption-rush-in-todays-border-crisis
16 favorites,"Having fun to ""Rasputin"" by Boney M","People dancing with ""Just Dance""",https://www.metafilter.com/175180/People-dancing-with-Just-Dance
15 favorites,"In this golden age of board games how can you sift through all the new releases and find the gems and avoid the duds? Shut Up & Sit Down is a website all about board games, card games, and all the other games you can play in your very own house. They have podcasts and videos as well as written reviews. They also have their own convention - Shux18 .",Shut Up and Sit Down Recommends 🍐,https://www.metafilter.com/175199/Shut-Up-and-Sit-Down-Recommends-
54 favorites (14 in the past 24 hours),"What do Art Deco and Archaeology have in common? Quite a bit, if you look at enough Art Deco architecture. The artistic movement spanned from the early 1900s in France and lasted until 1945 , when the austerity of World War II making the lavish decorations seem gaudy. In the peak of the Deco period, King Tut's tomb was rediscovered in 1922 , leading to the marriage of ancient Egyptian design and Art Deco . There were other diverse and ""exotic"" influences in Art Deco creations around the world, including African tribal design and forms, Mesoamerican forms and decoration, Greco-Roman relief, patterning and materials , and in the American Southwest, Pueblo Deco .",Art Deco and Archaeology,https://www.metafilter.com/175174/Art-Deco-and-Archaeology
14 favorites,"Whatever you do this World Chocolate Day , don’t buy yourself an 85% dark chocolate and sea salt bar solely as a tool to look down on those who prefer white chocolate, because “dark chocolate is real chocolate, unlike that sweet filth other people eat”. Don’t be that person. No-one likes that person.",Nine out of ten people like chocolate. The tenth person always lies.,https://www.metafilter.com/175187/Nine-out-of-ten-people-like-chocolate-The-tenth-person-always-lies
12 favorites,,"""I brought my diploma to my cell window so people could see it.""",https://www.metafilter.com/175190/I-brought-my-diploma-to-my-cell-window-so-people-could-see-it
33 favorites (9 in the past 24 hours),"Therese Okoumou spent the 4th of July taking a stand for Liberty. The 44-year-old Congolese immigrant spent July 4th camped out on the Statue of Liberty to protest ICE & Trump's immigration policies . She wore a shirt stating ""White Supremacy is Terrorism"" and held up a sign saying """,Therese Okoumou: Shero for Liberty,https://www.metafilter.com/175172/Therese-Okoumou-Shero-for-Liberty
14 favorites (8 in the past 24 hours),,Armadillo online!,https://www.metafilter.com/175177/Armadillo-online
11 favorites (8 in the past 24 hours),"Steve Ditko, was the co-creator of Spider-Man, The Creeper, Mr. A, as well as being one of the last old guard comic book writers and creators was found dead, confirmed New York City Police. According to the Hollywood Reporter, ""Artist Steve Ditko, who co-created Spider-Man and Doctor Strange with Stan Lee, has died at age 90.

The New York Police Department confirmed his death to The Hollywood Reporter. No cause of death was announced. Ditko was found dead in his apartment on June 29 and it is believed he died about two days earlier.""",Steve Ditko dies at Age 90.,https://www.metafilter.com/175178/Steve-Ditko-dies-at-Age-90
8 favorites,,Card Catalogues and The Crow Fair,https://www.metafilter.com/175188/Card-Catalogues-and-The-Crow-Fair
