favourites,summary,title,url
15 favorites,"$800 Million Says a Self-Driving Car Looks Like This - ""It's in the city, though, where Zoox really shines. The screens inside the vehicle show an overwhelming amount of information, as the computer vision",gadzooks,https://www.metafilter.com/175473/gadzooks
15 favorites,"The UK's Civil Service has a high opinion of itself and is proud of its history. It publishes a periodical, Civil Service Quarterly , so that its bureaucrats may read about themselves, and the latest edition included a long, illustrated article about the history of public communication. But all was not as it seemed.",A Porous Reality In The Government Communications Office,https://www.metafilter.com/175475/A-Porous-Reality-In-The-Government-Communications-Office
26 favorites (14 in the past 24 hours),"""Combining virtual hate mobs, surveillance, misinformation, anonymous threats, and the invasion of victims’ privacy, states and political parties around the globe have created an increasingly aggressive online playbook that is difficult for the platforms to detect or counter."" Bloomberg's Michael Riley, Lauren Etter, and Bibhudatta Pradham: A Global Guide to State-Sponsored Trolling .",World War Disinformation,https://www.metafilter.com/175464/World-War-Disinformation
13 favorites,,Shed a Little Light,https://www.metafilter.com/175466/Shed-a-Little-Light
12 favorites,Helena Hauff is a German techno and electro DJ and record producer. She has released a 'short film' / music video Qualm as a teaser for her coming second album of the same name. 'Every woman who DJs and is visible helps to make a change'.,When I wear a lot of black... you can’t see the tomato sauce stains,https://www.metafilter.com/175467/When-I-wear-a-lot-of-black-you-cant-see-the-tomato-sauce-stains
12 favorites,,Die With Me,https://www.metafilter.com/175474/Die-With-Me
15 favorites (11 in the past 24 hours),,Maman lives in a bubble,https://www.metafilter.com/175463/Maman-lives-in-a-bubble
11 favorites,,The Tyrant and His Enablers,https://www.metafilter.com/175483/The-Tyrant-and-His-Enablers
33 favorites (8 in the past 24 hours),,Unentertaining,https://www.metafilter.com/175454/Unentertaining
8 favorites,"Hermitcraft is a private, whitelisted, vanilla Minecraft server, supporting a number of YouTube Let’s Players and streamers, which is now entering its sixth season. Founded by Generikb - who describes himself as a “ gaming hermit ” - in April 2012, the server had a rocky start, including losing the first map only a few episodes in. Regrouping, the Hermits started over, but “genny” would leave after a year to focus his time on the older Mindcrack server, to which he’d been invited half-way through the first Hermitcraft season (and which had been the impetus for starting his own survival multiplayer server). The rest of the Hermits carried on, before deciding to reset the map for an official “ Season 2 ” in June of 2013 as Minecraft’s “ Horse Update ” was approaching a proper release…",What’s the collective noun for hermits?,https://www.metafilter.com/175477/Whats-the-collective-noun-for-hermits
